2104,"629 FRANKLIN AVENUE                      , Brooklyn, NY, 11238",Match,Exact,"629 FRANKLIN AVE, BROOKLYN, NY, 11238","-73.95568,40.676987",59079327,L,36,47,22100,1002
2105,"131 PARKVILLE AVENUE                     , Brooklyn, NY, 11230",Match,Exact,"131 PARKVILLE AVE, BROOKLYN, NY, 11230","-73.97362,40.62984",59080829,L,36,47,48000,1003
2106,"312 MENAHAN STREET                       , Brooklyn, NY, 11237",Match,Exact,"312 MENAHAN ST, BROOKLYN, NY, 11237","-73.914734,40.700535",59082953,R,36,47,44100,1003
2107,"512 MONTGOMERY STREET                    , Brooklyn, NY, 11225",Match,Exact,"512 MONTGOMERY ST, BROOKLYN, NY, 11225","-73.94765,40.66522",59079565,R,36,47,33100,3001
2108,"1016 BEVERLEY ROAD                       , Brooklyn, NY, 11218",Match,Exact,"1016 BEVERLEY RD, BROOKLYN, NY, 11218","-73.969795,40.643772",59080905,R,36,47,152200,1007
2109,"1441 EAST 12TH   STREET                  , Brooklyn, NY, 11230",Match,Exact,"1441 E 12TH ST, BROOKLYN, NY, 11230","-73.96214,40.614193",59089708,L,36,47,54200,3001
2110,"955 EAST 18TH STREET                     , Brooklyn, NY, 11230",Match,Exact,"955 E 18TH ST, BROOKLYN, NY, 11230","-73.958885,40.627354",59081285,L,36,47,76200,2000
2111,"376 BOND STREET                          , Brooklyn, NY, 11231",Match,Exact,"376 BOND ST, BROOKLYN, NY, 11231","-73.991005,40.677998",59075572,R,36,47,7700,1003
2112,"957 78TH   STREET                        , Brooklyn, NY, 11228",Match,Exact,"957 78TH ST, BROOKLYN, NY, 11228","-74.017166,40.62334",59087676,L,36,47,20600,2002
2113,"1108 JEFFERSON AVENUE                    , Brooklyn, NY, 11221",Match,Exact,"1108 JEFFERSON AVE, BROOKLYN, NY, 11221","-73.91567,40.688843",59083132,R,36,47,39900,1001
2114,"1916 85TH STREET                         , Brooklyn, NY, 11214",Match,Exact,"1916 85TH ST, BROOKLYN, NY, 11214","-73.99936,40.606247",59088239,R,36,47,28400,2002
2115,"285 MAYFAIR DRIVE NORTH                  , Brooklyn, NY, 11234",Match,Exact,"285 MAYFAIR DR N, BROOKLYN, NY, 11234","-73.904205,40.61074",59092918,L,36,47,70201,2001
